created,duration,id,name,status,time,local_date,local_time,updated,utc_offset,waitlist_count,yes_rsvp_count,link,description,how_to_find_us,visibility,comment_count,rsvp_limit,rsvp_close_offset,rsvp_open_offset,venue.id,venue.name,venue.lat,venue.lon,venue.repinned,venue.address_1,venue.city,venue.country,venue.localized_country_name,venue.address_2,group.created,group.name,group.id,group.join_mode,group.lat,group.lon,group.urlname,group.who,group.localized_location,group.region,photo_album.id,photo_album.title,photo_album.photo_count,photo_album.photo_sample,manual_attendance_count,venue.zip,venue.state,venue.phone,fee.accepts,fee.amount,fee.currency,fee.description,fee.label,fee.required
1491317439e3,9000000,238954081,Tour of R in Peer to Peer Lending,past,14925546e5,2017-04-18,18:30,1492565945e3,-14400000,0,46,https://www.meetup.com/rladies-newyork/events/238954081/,"<p>For this month's meetup we will be exploring how R is used Finance by a fintech company. Orchard Platform is a technology company focused on the online lending space. Our data science team uses R heavily across all three groups of the team: Data &amp; Integration - which is my team, Account Reporting, and Credit Analytics and Investment Strategy. We use R to ingest, analyze and prepare professional reports on the data, including packages and features such as sparkR, xlsx and creation of RMarkdown files. In order to fully utilize the capacities of R, we focus on hiring people who have good experience using the platform. We have seen plenty of ups and downs of people applying for these positions and have some great stories of how to (and how not to) show your skills in R in applying for job.</p> <p>Catherine Pargeter Bio:</p> <p>Catherine has spent the last few years focused on data and the best ways to data from disparate sources into systems and workflows. Prior to this, she worked as a quantitative and equity research analyst for a socially responsible investment firm where she taught herself R to escape from having to use Excel to try to do a massive quantitative analysis. She spent 3 years in Malawi in sub-Saharan Africa a Peace Corps Volunteer, where she developed an environmental education system for a national park including a searchable database of lesson plans and activities. She has her masters in Environmental Science and Management, specializing in Corporate Environmental Management and Pollution Remediation Modeling, from University of California, Santa Barbara, and her bachelors in Industrial and Operations Engineering (or as she calls it Statistics for Engineers) from the University of Michigan.</p> <p>


Agenda</p> <p>6:30 to 6:50 pm networking and introductions </p> <p>6:50 to 7:00pm Rladies announcements</p> <p>7:00 to 7:45 Catherine's talk and Q&amp;A</p> <p>7:45 to 8:30 Networking and catching up! </p> ",,public,4,60,PT8H30M,,25153575,Orchard platform,40.75,-73.9800033569336,FALSE,"386 park avenue south, 3rd floor,",New York,us,USA,,147198606e4,R-Ladies New York,20346526,open,40.75,-73.98999786376953,rladies-newyork,Rladies,"New York, NY",en_US,,,,,,10016,NY,,,,,,,
1491597979e3,5400000,239047532,R-ladies Book Club :  Weapons of Math Destruction,past,14977116e5,2017-06-17,11:00,1497720794e3,-14400000,0,26,https://www.meetup.com/rladies-newyork/events/239047532/,"<p>We will be discussing this book at our next bookclub in June 2017. More details to follow!</p> <p>Support our host and local bookstore by Ordering the book with the link below: <a href=""https://www.rizzolibookstore.com/weapons-math-destruction-how-big-data-increases-inequality-and-threatens-democracy"" class=""linkified"">https://www.rizzolibookstore.com/weapons-math-destruction-how-big-data-increases-inequality-and-threatens-democracy</a></p> <p>Want to help us design even better future events?  Our board is working on designing future events and would love your feedback. Please fill out our survey : <a href=""https://goo.gl/C4JS6j""><a href=""https://goo.gl/C4JS6j"" class=""linkified"">https://goo.gl/C4JS6j</a></a></p> ",,public,0,,,,25038699,Rizzoli Bookstore,40.7400016784668,-73.98999786376953,FALSE,1133 Broadway (Broadway & 26th) ,New York ,us,USA,,147198606e4,R-Ladies New York,20346526,open,40.75,-73.98999786376953,rladies-newyork,Rladies,"New York, NY",en_US,,,,,,10010,NY,,,,,,,
1499053389e3,7200000,241262100,R-Ladies Social,past,14995368e5,2017-07-08,14:00,1499546852e3,-14400000,0,20,https://www.meetup.com/rladies-newyork/events/241262100/,<p>Hope everyone is enjoying the holiday! Come cool off and hang out with some awesome R ladies on Saturday.  This is just a casual hang out so come say hello and tell us about your journey with R so far!</p> ,,public,0,,,,8847712,Blue Ribbon Sushi Izakaya,40.7225341796875,-73.98786163330078,FALSE,187 Orchard Street,New York,us,USA,,147198606e4,R-Ladies New York,20346526,open,40.75,-73.98999786376953,rladies-newyork,Rladies,"New York, NY",en_US,,,,,,10002,NY,,,,,,,
1502157156e3,7200000,242371329,Data Visualization Workshop in R,past,15030108e5,2017-08-17,19:00,1503021747e3,-14400000,0,23,https://www.meetup.com/rladies-newyork/events/242371329/,"<p>Data Visualization Workshop</p> <p>Ever wondered about how to really think about data in R and make amazing heatmaps?  Well, this workshop is for you.  Joyce Robbins, Data Visualization Expert, will be working through a sample set of data and sharing her wisdom on how to build amazing visualizations.  Knowledge of ggplot2 is helpful but not required.  Please bring your laptops to code along with Joyce!</p> <p>About the Speaker: Joyce Robbins, Ph.D., is Lecturer in Discipline in the Statistics Department at Columbia University, where she specializes in data visualization. She is a member of the <a href=""https://forwards.github.io/"">R Forwards</a> (R Foundation taskforce on women and other under-represented groups) teaching team, and elected to serve as publications officer of the Statistical Graphics Section of the American Statistical Association Section beginning in 2018. Robbins received her doctorate in sociology from Columbia University, her M.A. in sociology and anthropology from Tel Aviv University and her B.S.E. in civil engineering and operations research from Princeton University.</p> <p>We want to thank our event sponsor Byte Academy for graciously hosting us!</p> <p>About <a href=""http://www.byteacademy.co/"">Byte Academy</a>:  Byte Academy offers industry-oriented technology education with<a href=""http://byteacademy.co/index.php/component/content/article/our-program/part-time-classes?id=44#part-time-classes""> full and part-time</a> programs in Full Stack Python development, FinTech (financial technology),<a href=""http://www.byteacademy.co/index.php/component/content/article?layout=edit&amp;id=80"">Data Sciences</a> and MedTech (medical technology). Byte Academy’s original full-time bootcamp was the first to teach Python programming in New York City. We offer comprehensive financial aid and all women receive $2,000 scholarships to Byte Academy.   With our tuition deferral program, qualified individuals pay zero tuition until hired.</p> <p><i><a href=""http://www.byteacademy.co/"">Byte Academy</a> accepts  <a href=""https://byteacademy.fluidreview.com/"">Applications</a> on a rolling basis.  Sign Up for our Part and Full-Time FinTech, Data Science and Full Stack Python Coding bootcamps</i></p> <p><i>** check out Byte Dev our online learning platform **</i></p> <p>Please see <a href=""http://www.byteacademy.co/"">www.byteacademy.co</a> for more details and follow us:</p> <p>Twitter:  @byteacademyco  <a href=""https://twitter.com/ByteAcademyCo""><a href=""https://twitter.com/ByteAcademyCo"" class=""linkified"">https://twitter.com/ByteAcademyCo</a></a></p> <p>Facebook: @byteacademy <a href=""https://www.facebook.com/byteacademy/?fref"">&lt;/a&gt;&lt;a href=""https://www.facebook.com/byteacademy""&gt;<a href=""https://www.facebook.com/byteacademy"" class=""linkified"">https://www.facebook.com/byteacademy</a></a>/</p> <p>Pinterest: @byteacademy <a href=""https://www.pinterest.com/byteacademy/""><a href=""https://www.pinterest.com/byteacademy/"" class=""linkified"">https://www.pinterest.com/byteacademy/</a></a></p> <p>Instagram: @byteacademy <a href=""https://instagram.com/byteacademy/""><a href=""https://instagram.com/byteacademy/"" class=""linkified"">https://instagram.com/byteacademy/</a></a></p> <p>Linkedin: <a href=""https://www.linkedin.com/company/byte-acade"">&lt;/a&gt;&lt;a href=""https://www.linkedin.com/edu/school?id=171001""&gt;<a href=""https://www.linkedin.com/edu/school?id=171001"" class=""linkified"">https://www.linkedin.com/edu/school?id=171001</a></a></p> <p><br/><img src=""https://secure.meetupstatic.com/photos/event/6/8/7/a/600_463526746.jpeg"" /></p> ",,public,0,25,PT24H,,23798502,Byte Academy,40.75205612182617,-73.9798355102539,FALSE,295 Madison Ave Fl 35,New York,US,USA,,147198606e4,R-Ladies New York,20346526,open,40.75,-73.98999786376953,rladies-newyork,Rladies,"New York, NY",en_US,,,,,,,,,wepay,5,USD,per person,price,TRUE
1502207615e3,,242382626,R Ladies book club: Truth or Truthiness,past,15067872e5,2017-09-30,12:00,1506801622e3,-14400000,0,24,https://www.meetup.com/rladies-newyork/events/242382626/,"<p>We will be discussing Truth or Truthiness: Distinguishing Fact from Fiction by Learning to Think Like a Data Scientist, by Howard Wainer, at our September book club.</p> <p>Support our host and local bookstore by ordering the book with the link below (ignore the note that says ""Available for Back-Order): <a href=""https://www.rizzolibookstore.com/truth-or-truthiness-distinguishing-fact-fiction-learning-think-data-scientist""><a href=""https://www.rizzolibookstore.com/truth-or-truthiness-distinguishing-fact-fiction-learning-think-data-scientist"" class=""linkified"">https://www.rizzolibookstore.com/truth-or-truthiness-distinguishing-fact-fiction-learning-think-data-scientist</a></a></p> <p>You are invited to join the R Ladies NYC book club group on Goodreads: <a href=""https://www.goodreads.com/group/show/225365-r-ladies-nyc""><a href=""https://www.goodreads.com/group/show/225365-r-ladies-nyc"" class=""linkified"">https://www.goodreads.com/group/show/225365-r-ladies-nyc</a></a>. Use the Goodreads page or the rladiesbookclub channel on slack to suggest books for future meetings.</p> ",,public,0,,,,25038699,Rizzoli Bookstore,40.7400016784668,-73.98999786376953,FALSE,1133 Broadway (Broadway & 26th) ,New York ,us,USA,,147198606e4,R-Ladies New York,20346526,open,40.75,-73.98999786376953,rladies-newyork,Rladies,"New York, NY",en_US,,,,,,10010,NY,,,,,,,
1502474037e3,9000000,242471496,Data Dive Night with Data for Democracy,past,15088842e5,2017-10-24,18:30,1508897116e3,-14400000,0,57,https://www.meetup.com/rladies-newyork/events/242471496/,"<p>We are having a very special data dive night in collaboration with Data for Democracy (<a href=""https://www.meetup.com/New-York-City-Data-For-Democracy-Meetup/""><a href=""https://www.meetup.com/New-York-City-Data-For-Democracy-Meetup/"" class=""linkified"">https://www.meetup.com/New-York-City-Data-For-Democracy-Meetup/</a></a>). We are going to get together and code to continue to explore medicare spending data.  Please bring your laptops to making coding and collaborating easier.</p> <p><b>Project Description</b></p> <p>At its heart, this project seeks to gain a deeper understanding of where and how Medicare tax dollars are being spent. Healthcare is an increasingly important issue for many Americans; the Centers for Medicare and Medicaid Services estimate over 41 million Americans were enrolled in Medicare prescription drug coverage programs as of October 2016.</p> <p>Because healthcare spending is a very real concern, we want to make it real -- not just for people who like reading graphs and looking at statistics, but for everybody. We're harnessing the power of data and modern computing to find answers to the questions people keep asking, and to make those answers easily understandable for anyone who wants to know more; questions like:</p> <p>Which conditions are we spending the most to treat?</p> <p>How much are people paying out of their own pockets for prescription drugs?</p> <p>What could Medicare and the American people do to save money, while also ensuring the same quality of care?</p> <p>We are continuing the work of Jennifer Thompson (fellow R-Lady) as described here</p> <p><a href=""https://rviews.rstudio.com/2017/05/26/civic-data-wrangling-in-r-and-on-data.world/""><a href=""https://rviews.rstudio.com/2017/05/26/civic-data-wrangling-in-r-and-on-data.world/"" class=""linkified"">https://rviews.rstudio.com/2017/05/26/civic-data-wrangling-in-r-and-on-data.world/</a></a></p> <p>


We also want to say thank you to Quartet Health for hosting us! </p> <p>About our host:Quartet is a technology company transforming the way mental healthcare is delivered, by making it more accessible and integrated into primary care. For more information, visit <a href=""http://www.quartethealth.com/"">www.quartethealth.com</a>.</p> <p><img src=""https://secure.meetupstatic.com/photos/event/a/d/6/2/600_463604386.jpeg"" /></p> <p><img src=""https://secure.meetupstatic.com/photos/event/a/d/6/7/600_463604391.jpeg"" /></p> ",Data Dive Night with Data for Democracy,public,2,80,,,25422090,Quartet,40.75444412231445,-73.985565185546875,FALSE,114 West 41st Street,New York,US,USA,,147198606e4,R-Ladies New York,20346526,open,40.75,-73.98999786376953,rladies-newyork,Rladies,"New York, NY",en_US,,,,,,,,,,,,,,
1483540492e3,,236666875,R-Ladies DC Launch,past,14854734e5,2017-01-26,18:30,1485489015e3,-18000000,0,33,https://www.meetup.com/rladies-dc/events/236666875/,"<p><b>6:30pm: Meet the other R-ladies.</b></p> <p><b>7:30pm: Lightning talks.</b> 5-minute presentations (with or without slides) on what you are working on, are interested in, or have been thinking about in and around R. If you are interested in doing a lightning talk (<b>do it!</b>), email us at dc@rladies.org.</p> <p><b>8:30pm: Happy hour.</b> Relocate to a bar near by - Emissary (2032 P St NW)</p> <p><b>About this event. </b>Let's kick off the R-ladies DC chapter! We hope this will be a collaborative, supportive space to get to know other folks doing work in R, hear about interesting projects, and find your community and collaborators. </p> <p>Check out our <a href=""http://rladies.org"">website</a> to learn more about R-ladies and here is our <a href=""https://github.com/rladies/starter-kit/wiki/Code-of-Conduct"">code of conduct</a>.</p> <p>Thanks to B23 for sponsoring our event by providing food and drinks and the Data Incubator for giving us a space to use!</p> ",,public,6,70,,,24970875,The Data Incubator,38.91136932373047,-77.04408264160156,FALSE,1601 Connecticut Ave NW,Washington,us,USA,,1481140109e3,R-Ladies Washington D.C.,21510971,open,38.90999984741211,-77.0199966430664,rladies-dc,R-Ladies,"Washington, DC",en_US,,,,,,"",DC,,,,,,,
1485460229e3,10800000,237224241,Rise & Shiny [1] Semantic UI in Shiny Apps and on Shiny Servers,past,14869116e5,2017-02-12,10:00,1486924423e3,-18000000,0,19,https://www.meetup.com/rladies-dc/events/237224241/,"<p>10am Coffee/Tea + Muffins!<br/> 10-10:30am Help First Timers Setup<br/> 10:30-11am Short Tutorial on using Semantic UI in Shiny <br/>11am-1pm Open Work Session</p> <p>Join us on Sunday morning for muffins, coffee, conversation and an open work session geared toward R Shiny!<br/>WeWork Tysons and B23 LLC are hosting R Ladies DC for our first ever “Rise &amp; Shiny” work group.</p> <p>There will be a short tutorial given on how to “Make Shiny Apps Beautiful” with Semantic UI two ways. Learn how to:<br/>- Install Semantic UI on Shiny Server running in the cloud (Amazon Web Services and BDP).<br/>- Use the (in development) shiny.semantic R package from Appsilon to add semantic elements to non-server shiny apps. <a href=""https://github.com/Appsilon/shiny.semantic"" class=""linkified"">https://github.com/Appsilon/shiny.semantic</a></p> <p>WeWork Tysons (1775 Tysons Blvd, Tysons VA, 22102) is located very conveniently to the Tysons Metro Station.</p> <p>Muffin Flavors:<br/>- Gluten-Free: TBD<br/>- Full-Gluten: TBD</p> ",,public,7,,,,24926931,WeWork Tysons,38.92342758178711,-77.2208023071289,FALSE,1775 Tysons Blvd,tysons,us,USA,,1481140109e3,R-Ladies Washington D.C.,21510971,open,38.90999984741211,-77.0199966430664,rladies-dc,R-Ladies,"Washington, DC",en_US,,,,,,"",VA,,,,,,,
1486654997e3,18000000,237582176,R Ladies + Open Data Day Mini-Hack,past,14904594e5,2017-03-25,12:30,1490488306e3,-14400000,0,25,https://www.meetup.com/rladies-dc/events/237582176/,"<p><a href=""http://opendataday.org/#what"">Open Data Day</a>* is an annual and global celebration of open data. Most ODD events focus on encouraging people to use open data for the purpose of improving research, public works, environmental causes or human rights issues - This is awesome and we support it! Our event is a little different. </p> <p><br/>This event is inspired by places on the internet like <a href=""https://www.kaggle.com/datasets"">kaggle datasets</a> and <a href=""http://data.world/"">data.world</a> that want to collect, tag, store and host open data submitted by YOU. </p> <p>People and organizations all over the world are taking the time to curate information sources (census, social media, web sites, finance, community projects, academic research…) and then turning that information into clean, well described data sets in easily accessible and ingestible formats for anyone to use. </p> <p><b>We’re planning two 45 minute tutorials to help get people started: </b></p> <p><b>- Easy web scraping in R with the rvest package </b></p> <p><b>- Managing datasets on Data.World through Github and/or Google Sheets</b></p> <p>The rest of the time is for getting together (in teams or individually) to create open data sets that have never existed before! Check out kaggle and data.world to start getting inspired by the awesome data being hosted there.</p> <p><b>12:30 PM Arrival - Socializing</b></p> <p><br/><b>1:00 PM Welcome - Goals</b></p> <p><b>1:15 PM Tutorial - Web Scraping in R with the rvest Package</b></p> <p><b>2:00 PM Start Data Curation/Creation! In teams or on your own</b></p> <p><b>3:15 PM Tutorial - Sharing Data on Data.World through Github or Google Sheets Management</b></p> <p><b>4:45 PM Drinks &amp; Sharing</b></p> <p>*Yes, the official Open Data Day is supposed to be March 4th 2017, We're having this event later in the month. We want a whole Open Data Month!</p> ",,public,13,100,,,24926931,WeWork Tysons,38.92342758178711,-77.2208023071289,FALSE,1775 Tysons Blvd,tysons,us,USA,,1481140109e3,R-Ladies Washington D.C.,21510971,open,38.90999984741211,-77.0199966430664,rladies-dc,R-Ladies,"Washington, DC",en_US,,,,,,"",VA,,,,,,,
1489974518e3,7200000,238550208,Advanced R study group,past,14921244e5,2017-04-13,19:00,1492134476e3,-14400000,0,19,https://www.meetup.com/rladies-dc/events/238550208/,"<p>This the first of a regular study session to work through Hadley Wickham's Advance R together.</p> <p>The first chapter is about data structures. Come prepared to talk about data structures in R, how to use them in order to take advantage of R's properties, tricks, tips, or things that you don't understand (it took me forever to figure out how to use lists efficiently and effectively).</p> <p>Please bring code to use as examples.</p> ",SOE meeting room,public,13,,,,25118792,Southeast Neighborhood Library,38.884063720703125,-76.99652099609375,FALSE,403 7th Street Southeast,Washington,us,USA,,1481140109e3,R-Ladies Washington D.C.,21510971,open,38.90999984741211,-77.0199966430664,rladies-dc,R-Ladies,"Washington, DC",en_US,,,,,,20003,DC,,,,,,,
1492474594e3,,239287157,Shiny + Databases,past,1493937e6,2017-05-04,18:30,1493950726e3,-14400000,0,22,https://www.meetup.com/rladies-dc/events/239287157/,"<p>How are you storing data that your Shiny App generates? How are you getting data into your Shiny App? Do you suspect that there's a better way, but you're not sure what it is?</p> <p>We'll go over some basics of setting up databases, connecting to them from R, using shiny to pull and store data, and most importantly, troubleshooting.</p> ",,public,5,,,,24970875,The Data Incubator,38.91136932373047,-77.04408264160156,FALSE,1601 Connecticut Ave NW,Washington,us,USA,,1481140109e3,R-Ladies Washington D.C.,21510971,open,38.90999984741211,-77.0199966430664,rladies-dc,R-Ladies,"Washington, DC",en_US,,,,,,"",DC,,,,,,,
1492476136e3,,239287719,Advanced R study group: Chapter 2,past,14951484e5,2017-05-18,19:00,1495161148e3,-14400000,0,11,https://www.meetup.com/rladies-dc/events/239287719/,"<p>We'll review Chapter 2 of Hadley Wickham's Advanced R on subsetting.</p> <p><a href=""http://adv-r.had.co.nz/Subsetting.html"" class=""linkified"">http://adv-r.had.co.nz/Subsetting.html</a></p> <p><br/>Bring questions, problems, solutions, concern and code!</p> ",WTD Conference Room 1,public,10,,,,25182167,Watha T. Daniel/Shaw Neighborhood Library,38.912410736083984,-77.02254486083984,FALSE,1630 7th Street Northwest,Washington,us,USA,,1481140109e3,R-Ladies Washington D.C.,21510971,open,38.90999984741211,-77.0199966430664,rladies-dc,R-Ladies,"Washington, DC",en_US,,,,,,20001,DC,,,,,,,
1493675339e3,5400000,239649350,R Beginners - Orientation ,past,14963562e5,2017-06-01,18:30,1496716543e3,-14400000,0,12,https://www.meetup.com/rladies-dc/events/239649350/,"<p>Hi all, We're kicking off our beginners' group with an orientation session. This session is meant to go over the very basics of R as well as to highlight our plans for the next few sessions. Please come with R, and RStudio, already installed on your machine (links at the end). We're limiting the number of attendees to ensure that we can accomplish all of our goals in the time that we have and will be happy to schedule another session if there is demand.</p> <p>Information on the location will follow shortly. Excited to meet and work with you all! R can be downloaded from (<a href=""https://www.r-project.org/"" class=""linkified"">https://www.r-project.org/</a>); follow the links under ""Download"" to select the correct version. RStudio can be downloaded from (<a href=""https://www.rstudio.com/products/rstudio/download/"" class=""linkified"">https://www.rstudio.com/products/rstudio/download/</a>)</p> ",We're on the 3rd floor in a conference room on the left!,public,14,15,PT168H,,25255740,All Above All (offices),38.906097412109375,-77.04071807861328,FALSE,"1201 Connecticut Ave., NW, Suite 300",Washington,us,USA,,1481140109e3,R-Ladies Washington D.C.,21510971,open,38.90999984741211,-77.0199966430664,rladies-dc,R-Ladies,"Washington, DC",en_US,,,,,,"",DC,,,,,,,
149409191e4,10800000,239782087,Personal Website Workshop: R Blogdown + Github,past,14971896e5,2017-06-11,10:00,1497321981e3,-14400000,0,19,https://www.meetup.com/rladies-dc/events/239782087/,"<p>Join us for a tutorial on R Blogdown and Github! If you've ever wanted to start your own personal website or blog, come learn how to do it (for free!) using R and Github.</p> <p>We'll go over:<br/>- How to set up a free Github account<br/>- Git and Github basics<br/>- The R blogdown package<br/>- Creating and maintaining a personal blog/website with Blogdown, Hugo and Github</p> <p>This workshop should hopefully be accessible to RLadies of all levels!</p> ",,public,10,,,,24926931,WeWork Tysons,38.92342758178711,-77.2208023071289,FALSE,1775 Tysons Blvd,tysons,us,USA,,1481140109e3,R-Ladies Washington D.C.,21510971,open,38.90999984741211,-77.0199966430664,rladies-dc,R-Ladies,"Washington, DC",en_US,27944437,Personal Website Workshop: R Blogdown + Github,1,,,"",VA,,,,,,,
1497120635e3,5400000,240693405,R Beginners - Second Session,past,14987754e5,2017-06-29,18:30,1498791285e3,-14400000,0,29,https://www.meetup.com/rladies-dc/events/240693405/,<p>UPDATED SPACE - please make sure to send your full name to yak.anna@gmail.com so that I can add you to the list of attendees. The security officer in the building lobby will go by the list! Here we'll begin to learn about data sets in R and take a deeper dive into learning how to make graphs!</p> ,,public,20,35,,,25255740,All Above All (offices),38.906097412109375,-77.04071807861328,FALSE,"1201 Connecticut Ave., NW, Suite 300",Washington,us,USA,,1481140109e3,R-Ladies Washington D.C.,21510971,open,38.90999984741211,-77.0199966430664,rladies-dc,R-Ladies,"Washington, DC",en_US,,,,,,"",DC,,,,,,,
1501188453e3,3600000,242072428,R Beginners - Third Session,past,15017994e5,2017-08-03,18:30,1502133133e3,-14400000,0,14,https://www.meetup.com/rladies-dc/events/242072428/,"<p>This is the third workshop in our R Beginners series. We'll do a deeper dive into plotting and begin learning about R markdown. No prior experience with R is necessary - just please attempt installing R and Rstudio prior to attending :) NOTE: this session is scheduled for 1 hour only due to my personal availability and the desire to keep these sessions coming with somewhat regular frequency. If it seems like we need more time, I will schedule a follow-up session as soon as possible.</p> ",,public,17,20,,,25255740,All Above All (offices),38.906097412109375,-77.04071807861328,FALSE,"1201 Connecticut Ave., NW, Suite 300",Washington,us,USA,,1481140109e3,R-Ladies Washington D.C.,21510971,open,38.90999984741211,-77.0199966430664,rladies-dc,R-Ladies,"Washington, DC",en_US,,,,,,"",DC,,,,,,,
1505582384e3,9000000,243419922,Fall R Community Networking Event,past,1506636e6,2017-09-28,18:00,1506648148e3,-14400000,0,52,https://www.meetup.com/rladies-dc/events/243419922/,"<p><b>Join us for our Fall Community Networking Extravaganza!</b></p> <p>We rescheduled this event to accommodate another Meetup on our original date. Please consider attending that Meetup as well:  <a href=""http://bit.ly/2frobGl""><a href=""http://bit.ly/2frobGl"" class=""linkified"">http://bit.ly/2frobGl</a></a></p> <p><b><br/></b></p> <p><b>Plan for Fall Networking:</b></p> <p>- Meet each other over Snacks and Drinks (thanks B23 LLC!) Please bring your friends and colleagues of all genders.</p> <p>- Chat about R-Ladies DC. Hear about our upcoming events and initiatives: R Beginners Workshops, Kaggle Competition Team, Shiny App Workshops ...and more</p> <p>- Learn about opportunities to help R-Ladies DC and R-Ladies Global. Get your official R-Ladies hex sticker to rock on your laptop!</p> <p>- Suggest your ideas for future events</p> <p>- Complete our <b><i>R-themed crossword puzzle</i></b> to win prizes!</p> <p>- Gather some free swag donated by the folks at RStudio</p> <p>


<b>Thank you to all our sponsors for making this event possible!</b></p> <p>- <a href=""https://platform.b23.io/"">B23 Data Platform</a> - Snacks and Drinks</p> <p>- <a href=""https://www.wework.com/l/washington-DC"">WeWork DC</a> - Event Space</p> <p>- <a href=""https://www.rstudio.com/"">RStudio</a> - R Stickers and Prize Swag</p> ",Look for the R-Ladies Organizer in the lobby. You will be asked to provide your name and email address as per the WeWork building liability regulations.,public,3,100,,,25180141,WeWork K Street,38.90291976928711,-77.0429916381836,FALSE,1875 K Street Northwest,Washington,us,USA,,1481140109e3,R-Ladies Washington D.C.,21510971,open,38.90999984741211,-77.0199966430664,rladies-dc,R-Ladies,"Washington, DC",en_US,,,,,,20006,DC,,,,,,,
1506380464e3,7200000,243664113,Introduction to Shiny Application Development,past,15073866e5,2017-10-07,10:30,150739587e4,-14400000,0,22,https://www.meetup.com/rladies-dc/events/243664113/,"<p><b>Muffins! Coffee! Introduction to Shiny Applications!</b></p> <p>In this two-hour special edition ""Rise and Shiny"" workshop, we'll try to cover the basics of getting started in Shiny Application development. Also we'll eat muffins, drink coffee and hang out.</p> <p><b>Topics:</b></p> <p>• Shiny application architecture overview</p> <p><br/>• Intro to reactivity</p> <p><br/>• Basic user interface sculpting techniques</p> <p><br/><b><i>Please come help out even if you already know the basics of building Shiny apps.</i></b></p> <p>Featured Muffins: Pumpkin (obviously) and something else, probably with chocolate in it.</p> ",Look for an R-Ladies Organizer in the Lobby - Post a message to the event page if you arrive late,public,6,,,,24926931,WeWork Tysons,38.92342758178711,-77.2208023071289,FALSE,1775 Tysons Blvd,tysons,us,USA,,1481140109e3,R-Ladies Washington D.C.,21510971,open,38.90999984741211,-77.0199966430664,rladies-dc,R-Ladies,"Washington, DC",en_US,,,,,,"",VA,,,,,,,
1507239511e3,6300000,243959952,R Beginners - Orientation ,past,15078456e5,2017-10-12,18:00,1507860749e3,-14400000,0,33,https://www.meetup.com/rladies-dc/events/243959952/,"<p>Hi all, We're kicking off our beginners' group with an orientation session. This session is meant to go over the very basics of R as well as to highlight our plans for the next few sessions. Please come with R, and RStudio, already installed on your machine (links at the end).<br/>PLEASE ALSO PM YOUR FULL NAME by cob Wednesday for an attendance list!!<br/>Excited to meet and work with you all! R can be downloaded from (<a href=""https://www.r-project.org/"" class=""linkified"">https://www.r-project.org/</a>); follow the links under ""Download"" to select the correct version. RStudio can be downloaded from (<a href=""https://www.rstudio.com/products/rstudio/download/"" class=""linkified"">https://www.rstudio.com/products/rstudio/download/</a>)</p> ",We're on the 3rd floor in a conference room on the left!,public,20,,,,25255740,All Above All (offices),38.906097412109375,-77.04071807861328,FALSE,"1201 Connecticut Ave., NW, Suite 300",Washington,us,USA,,1481140109e3,R-Ladies Washington D.C.,21510971,open,38.90999984741211,-77.0199966430664,rladies-dc,R-Ladies,"Washington, DC",en_US,,,,,,"",DC,,,,,,,
1507561491e3,7200000,244054609,Enron data series: Get your data into shape,past,15101838e5,2017-11-08,18:30,1510600168e3,-18000000,0,50,https://www.meetup.com/rladies-dc/events/244054609/,"<p>The first in a series of working with the Enron data, we will download the data, understand the structure of it and get it into a format that we can use for analysis.</p> ",,public,49,,PT5H,,25255740,All Above All (offices),38.906097412109375,-77.04071807861328,FALSE,"1201 Connecticut Ave., NW, Suite 300",Washington,us,USA,,1481140109e3,R-Ladies Washington D.C.,21510971,open,38.90999984741211,-77.0199966430664,rladies-dc,R-Ladies,"Washington, DC",en_US,,,,,,"",DC,,,,,,,
1507644344e3,5400000,244081981,R Beginners - Second Session,past,15108732e5,2017-11-16,18:00,1510883918e3,-18000000,0,35,https://www.meetup.com/rladies-dc/events/244081981/,<p>UPDATED SPACE - please make sure to send your full name to me by COB night before so that I can add you to the list of attendees. The security officer in the building lobby will go by the list! Here we'll begin to learn about data sets in R and take a deeper dive into learning how to make graphs!<br/>Note: this date and location is still tentative.</p> ,,public,13,35,,,25255740,All Above All (offices),38.906097412109375,-77.04071807861328,FALSE,"1201 Connecticut Ave., NW, Suite 300",Washington,us,USA,,1481140109e3,R-Ladies Washington D.C.,21510971,open,38.90999984741211,-77.0199966430664,rladies-dc,R-Ladies,"Washington, DC",en_US,,,,,,"",DC,,,,,,,
